"","Phylum","Latitude","Longitude","Entw.stad","N.c","N.t","Independent.study.ID","N","Stressor","Response.type","t..d.","T1.m","T2.m","Ph1.m","Ph2.m","O1.m","O1.sd","O2.m","O2.sd","units","S1.m","S2.m","Val1.m","Val2.m","ResponseTypeSimple","ResponseNegative","id","Genus","Family","Order","Class","SpeciesAcc","ClassFossil","yi","vi","T.mr","Ph.mr","O.mr","S.mr","Gensamcom","Famsamcom","Ordsamcom","Clasamcom","TPref.Min.10th","TPref.Max.90th","Tcontprox","Ttreatprox","motility","composition","life_habit","diet","buffered","Paper","Publiziert","MinEffect","MinVar","Rand"
"1090","Mollusca",-32.72,152.07,"Larvae",3,3,17,6,"pH","D-Veliger stage",2,18,18,8.19,7.93,NA,NA,NA,NA,NA,35,NA,1.63195940810016,0.712574049253463,"Development",FALSE,"ES.1108","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-1.08507456720903,0.764782234700321,0,-0.26,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1093","Mollusca",-32.72,152.07,"Larvae",3,3,20,6,"T, pH","D-Veliger stage",2,18,22,8.19,8.02,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.42568607160106,"Development",FALSE,"ES.1111","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.200663709149517,0.67002216034747,4,-0.17,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,TRUE
"1098","Mollusca",-32.72,152.07,"Larvae",3,3,25,6,"T, pH","D-Veliger stage",2,18,26,8.19,7.95,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.41724482327349,"Development",FALSE,"ES.1116","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.211085359760404,0.670379752425432,8,-0.239999999999999,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1099","Mollusca",-32.72,152.07,"Larvae",3,3,26,6,"T, pH","D-Veliger stage",2,18,26,8.19,7.84,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.32983804487645,"Development",FALSE,"ES.1117","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.310812025713701,0.674717009610688,8,-0.35,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1100","Mollusca",-32.72,152.07,"Larvae",3,3,27,6,"T","D-Veliger stage",2,18,30,8.19,8.21,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.92378394132314,"Development",FALSE,"ES.1118","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.250590792804066,0.671899645453181,12,0.0200000000000014,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1101","Mollusca",-32.72,152.07,"Larvae",3,3,28,6,"T, pH","D-Veliger stage",2,18,30,8.19,8.04,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.40821095892421,"Development",FALSE,"ES.1119","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.221243760219045,0.670745733452988,12,-0.15,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1102","Mollusca",-32.72,152.07,"Larvae",3,3,29,6,"T, pH","D-Veliger stage",2,18,30,8.19,7.96,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.00904342962326,"Development",FALSE,"ES.1120","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.688833777822059,0.706207664455717,12,-0.23,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,TRUE
"1103","Mollusca",-32.72,152.07,"Larvae",3,3,30,6,"T, pH","D-Veliger stage",2,18,30,8.19,7.85,NA,NA,NA,NA,NA,35,NA,1.63195940810016,1.02540949742574,"Development",FALSE,"ES.1121","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.667906880467315,0.703841633414632,12,-0.34,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,TRUE
"1107","Mollusca",-32.1,153.25,"Larvae",3,3,4,6,"T","Abnormality",4,18,22,8.19,8.2,NA,NA,NA,NA,NA,35,NA,-1.21089974961226,-2.04195367933959,"Development",TRUE,"ES.1125","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.759942042106344,0.71479265894673,4,0.00999999999999979,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,TRUE,TRUE,FALSE
"1111","Mollusca",-32.1,153.25,"Larvae",3,3,8,6,"T","Abnormality",4,18,26,8.19,8.2,NA,NA,NA,NA,NA,35,NA,-1.21089974961226,-2.35863017980021,"Development",TRUE,"ES.1129","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.937347583351598,0.739885041001257,8,0.00999999999999979,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,TRUE,TRUE,FALSE
"1115","Mollusca",-32.1,153.25,"Larvae",3,3,12,6,"T","Abnormality",4,18,30,8.19,8.21,NA,NA,NA,NA,NA,35,NA,-1.21089974961226,-1.63809146129613,"Development",TRUE,"ES.1133","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.447135960655364,0.683327547275933,12,0.0200000000000014,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,TRUE,TRUE,FALSE
"1127","Mollusca",-32.72,152.07,"Larvae",3,3,24,6,"T, pH","Abnormality",4,18,26,8.19,8.03,NA,NA,NA,NA,NA,35,NA,-0.376638451367665,-0.36638846109125,"Development",TRUE,"ES.1145","Saccostrea","Ostreidae","Ostreida","Bivalvia","Saccostrea glomerata","Bivalvia",-0.0358047083079849,0.666773498094752,8,-0.16,NA,NA,1,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1136","Mollusca",-32.1,153.25,"Larvae",3,3,3,6,"pH","growth",4,18,18,8.19,7.82,NA,NA,NA,NA,NA,35,NA,22.2633,15.8458,"Growth",FALSE,"ES.1154","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-1.61715509626561,0.88459921711482,0,-0.369999999999999,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1149","Mollusca",-32.72,152.07,"Larvae",3,3,16,6,"pH","growth",4,18,18,8.19,8.01,NA,NA,NA,NA,NA,35,NA,3.7524,3.28,"Growth",FALSE,"ES.1167","Saccostrea","Ostreidae","Ostreida","Bivalvia","Saccostrea glomerata","Bivalvia",-0.123779774416287,0.667943452712879,0,-0.18,NA,NA,1,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1154","Mollusca",-32.72,152.07,"Larvae",3,3,21,6,"T, pH","growth",4,18,22,8.19,7.94,NA,NA,NA,NA,NA,35,NA,3.7524,3.4176,"Growth",FALSE,"ES.1172","Saccostrea","Ostreidae","Ostreida","Bivalvia","Saccostrea glomerata","Bivalvia",-0.17603422699268,0.669249004089409,4,-0.249999999999999,NA,NA,1,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1155","Mollusca",-32.72,152.07,"Larvae",3,3,22,6,"T, pH","growth",4,18,22,8.19,7.83,NA,NA,NA,NA,NA,35,NA,3.7524,2.8857,"Growth",FALSE,"ES.1173","Saccostrea","Ostreidae","Ostreida","Bivalvia","Saccostrea glomerata","Bivalvia",-0.582429534277256,0.694935346866535,4,-0.359999999999999,NA,NA,1,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1164","Mollusca",-32.1,153.25,"Larvae",3,3,1,6,"pH","shell length",4,18,18,8.19,8.01,NA,NA,NA,NA,NA,35,NA,67.4756,65.655,"Growth",FALSE,"ES.1182","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.64911408087908,0.701779090832958,0,-0.18,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1165","Mollusca",-32.1,153.25,"Larvae",3,3,2,6,"pH","shell length",4,18,18,8.19,7.93,NA,NA,NA,NA,NA,35,NA,67.4756,63.9784,"Growth",FALSE,"ES.1183","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-0.89316694788449,0.733145599732775,0,-0.26,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1170","Mollusca",-32.1,153.25,"Larvae",3,3,7,6,"T, pH","shell length",4,18,22,8.19,7.83,NA,NA,NA,NA,NA,35,NA,67.4756,68.2645,"Growth",FALSE,"ES.1188","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.472457350436029,0.685267995665086,4,-0.359999999999999,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1174","Mollusca",-32.1,153.25,"Larvae",3,3,11,6,"T, pH","shell length",4,18,26,8.19,7.84,NA,NA,NA,NA,NA,35,NA,67.4756,67.7487,"Growth",FALSE,"ES.1192","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",0.110549171007864,0.667685093267544,8,-0.35,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1178","Mollusca",-32.1,153.25,"Larvae",3,3,15,6,"T, pH","shell length",4,18,30,8.19,7.85,NA,NA,NA,NA,NA,35,NA,67.4756,64.5453,"Growth",FALSE,"ES.1196","Crassostrea","Ostreidae","Ostreida","Bivalvia","Magallana gigas","Bivalvia",-1.04476490783257,0.757627809386533,12,-0.34,NA,NA,0.84,0.976190476190476,0.975308641975309,1,NA,NA,NA,NA,"stationary","low Mg calcite","epifaunal","suspension feeder",FALSE,"Parker, L. M., Ross, P. M., & O’Connor, W. A. (2010). Comparing the effect of elevated pCO 2 and temperature on the fertilization and early development of two species of oysters. Marine Biology, 157(11), 2435-2452.",2010,FALSE,TRUE,FALSE
"1194","Bryozoa",50.3008,-3.587,"Adult",19,19,3,38,"pH","specific growth rate",15,14.97,14.9,8.21,7.61,NA,NA,NA,NA,NA,34.85,34.98,0.038,0.0338,"Growth",FALSE,"ES.1212","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",-0.518324379753446,0.108798160034826,-0.0700000000000003,-0.600000000000001,NA,0.129999999999995,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
"1208","Bryozoa",50.3008,-3.587,"Adult",19,19,1,38,"T","reproductive investment",15,14.97,19.26,8.21,8.25,NA,NA,NA,NA,NA,34.85,35.17,-0.4097,-0.4505,"Condition",FALSE,"ES.1226","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",-0.111701876696992,0.105427333016548,4.29,0.0399999999999991,NA,0.32,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,TRUE,TRUE,FALSE
"1209","Bryozoa",50.3008,-3.587,"Adult",19,19,2,38,"T","reproductive investment",15,14.97,22.06,8.21,8.34,NA,NA,NA,NA,NA,34.85,35.54,-0.4097,-0.2569,"Condition",FALSE,"ES.1227","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",0.867024274954826,0.115154356491591,7.09,0.129999999999999,NA,0.689999999999998,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
"1211","Bryozoa",50.3008,-3.587,"Adult",19,19,4,38,"T, pH","reproductive investment",15,14.97,19.26,8.21,7.62,NA,NA,NA,NA,NA,34.85,35.13,-0.4097,-0.3396,"Condition",FALSE,"ES.1229","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",0.182586322135347,0.105701812697775,4.29,-0.590000000000001,NA,0.280000000000001,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,TRUE,TRUE,FALSE
"1212","Bryozoa",50.3008,-3.587,"Adult",19,19,5,38,"T, pH","reproductive investment",15,14.97,22.06,8.21,7.68,NA,NA,NA,NA,NA,34.85,35.2,-0.4097,-0.1289,"Condition",FALSE,"ES.1230","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",1.31240618274527,0.127926447217211,7.09,-0.530000000000001,NA,0.350000000000001,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
"1213","Bryozoa",50.3008,-3.587,"Adult",19,19,6,38,"pH","reproductive investment",15,14.97,15.84,8.21,7.32,NA,NA,NA,NA,NA,34.85,34.21,-0.4097,-0.2959,"Condition",FALSE,"ES.1231","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",0.504249506592827,0.108608783748672,0.869999999999999,-0.890000000000001,NA,-0.640000000000001,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
"1214","Bryozoa",50.3008,-3.587,"Adult",19,19,7,38,"T, pH","reproductive investment",15,14.97,19.45,8.21,7.41,NA,NA,NA,NA,NA,34.85,34.28,-0.4097,-0.08,"Condition",FALSE,"ES.1232","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",1.14200123800756,0.122423247731721,4.48,-0.800000000000001,NA,-0.57,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
"1215","Bryozoa",50.3008,-3.587,"Adult",19,19,8,38,"T, pH","reproductive investment",15,14.97,22.4,8.21,7.41,NA,NA,NA,NA,NA,34.85,34.87,-0.4097,0.3163,"Condition",FALSE,"ES.1233","Celleporella","Hippothoidae","Cheilostomatida","Gymnolaemata","Celleporella hyalina","Gymnolaemata",3.21362580147277,0.241149878840678,7.43,-0.800000000000001,NA,0.019999999999996,0,0.571428571428571,0.833333333333333,0.493670886075949,NA,NA,NA,NA,"stationary","low Mg calcite",NA,"suspension feeder",FALSE,"Pistevos, J. C., Calosi, P., Widdicombe, S., & Bishop, J. D. (2011). Will variation among genetic individuals influence species responses to global climate change?. Oikos, 120(5), 675-689.",2011,FALSE,TRUE,FALSE
